"公布注意有價證券資訊 (108年08月01日 至 112年07月18日 全部上市有價證券)"
"編號","證券代號","證券名稱","累計次數","注意交易資訊","日期","收盤價","本益比",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價119.34% ﹝第八款﹞。","111.02.16","12.75     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價107.82% ﹝第八款﹞。","111.02.11","13.60     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價101.69% ﹝第八款﹞。","111.02.09","13.60     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價94.82 % ﹝第八款﹞。","111.02.08","13.15     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價119.81% ﹝第八款﹞。","111.01.24","14.40     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價119.38% ﹝第八款﹞。","111.01.21","14.20     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價116.57% ﹝第八款﹞。","111.01.17","15.00     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價107.09% ﹝第八款﹞。","111.01.13","15.25     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價102.80% ﹝第八款﹞。","111.01.12","14.60     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價104.18% ﹝第八款﹞。","111.01.10","15.30     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價92.88 % ﹝第八款﹞。","111.01.07","15.15     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價88.84 % ﹝第八款﹞。","111.01.06","14.35     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價96.93 % ﹝第八款﹞。","111.01.04","15.50     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價100.00% ﹝第八款﹞。","110.12.30","14.10     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價113.10% ﹝第八款﹞。","110.12.27","14.40     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價102.74% ﹝第八款﹞。","110.12.24","14.15     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價91.18 % ﹝第八款﹞。","110.12.23","14.05     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價89.10 % ﹝第八款﹞。","110.12.21","14.10     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價141.94% ﹝第八款﹞。","110.12.17","15.40     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價133.33% ﹝第八款﹞。","110.12.16","15.00     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價130.95% ﹝第八款﹞。","110.12.15","14.70     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價135.63% ﹝第八款﹞。","110.12.14","14.55     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價125.40% ﹝第八款﹞。","110.12.10","14.95     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價121.09% ﹝第八款﹞。","110.12.09","14.20     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價78.05 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.12.01","16.30     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價49.75 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.11.30","15.90     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價70.15 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.11.29","15.20     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價113.56% ﹝第八款﹞。","110.11.26","13.85     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價105.93% ﹝第八款﹞。","110.11.24","12.90     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價104.80% ﹝第八款﹞。","110.11.22","12.90     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價93.20 % ﹝第八款﹞。","110.11.16","13.75     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價90.92 % ﹝第八款﹞。","110.11.15","12.50     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價96.28 % ﹝第八款﹞。","110.11.12","12.20     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價66.67 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.11.03","12.45     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價87.73 % ﹝第八款﹞。","110.09.30","15.60     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達26.08%。且09月08日之成交量為最近六十個營業日日平均成交量之8.53倍﹝第三款﹞。且09月08日之週轉率為24.29%﹝第四款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價63.28 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.09.08","20.35     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價51.26 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.09.07","18.50     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價40.44 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.09.06","16.85     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達39.38%﹝第一款﹞。","110.05.19","33.30     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達59.35%﹝第一款﹞。且05月18日之成交量為最近六十個營業日日平均成交量之8.89倍﹝第三款﹞。且05月18日之週轉率為51.96%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達104.61% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價45.73 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.05.18","37.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達50.77%﹝第一款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價48.18 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.05.17","33.65     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達41.27%﹝第一款﹞。且05月14日之成交量為最近六十個營業日日平均成交量之9.03倍﹝第三款﹞。且05月14日之週轉率為46.87%﹝第四款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價39.95 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","110.05.14","30.60     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為111.57% 。且01月25日之週轉率為14.99%﹝第十款﹞。","110.01.25","30.70     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為99.39%。且01月22日之週轉率為12.69%﹝第十款﹞。","110.01.22","29.20     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為90.14%。且01月21日之週轉率為27.14%﹝第十款﹞。","110.01.21","29.95     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為73.89%。且01月20日之週轉率為33.24%﹝第十款﹞。","110.01.20","31.80     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為67.95%。且12月31日之週轉率為12.52%﹝第十款﹞。","109.12.31","29.45     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為83.33%。且12月25日之週轉率為16.04%﹝第十款﹞。","109.12.25","29.20     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為70.14%。且12月24日之週轉率為23.55%﹝第十款﹞。","109.12.24","30.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達28.72%。且12月23日元大證券商買進之比率為64.10%﹝第五款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價35.47 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.12.23","33.25     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為53.02%。且12月22日之週轉率為22.81%﹝第十款﹞。","109.12.22","30.25     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為66.21%。且12月01日之週轉率為12.50%﹝第十款﹞。","109.12.01","28.30     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為62.00%。且11月30日之週轉率為18.54%﹝第十款﹞。","109.11.30","28.25     ","-----     ",
"1299","9103","美德醫療-DR","313","最近九十個營業日起迄兩個營業日之收盤價漲幅達187.59% ﹝第二款﹞。","109.11.09","38.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近九十個營業日起迄兩個營業日之收盤價漲幅達209.50% ﹝第二款﹞。最近六個營業日之累積週轉率為180.06% 。且11月06日之週轉率為29.41%﹝第十款﹞。","109.11.06","37.20     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為207.08% 。且11月05日之週轉率為44.23%﹝第十款﹞。","109.11.05","37.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近九十個營業日起迄兩個營業日之收盤價漲幅達289.00% ﹝第二款﹞。最近六個營業日之累積週轉率為173.23% 。且11月04日之週轉率為32.64%﹝第十款﹞。","109.11.04","38.65     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為161.92% 。且11月03日之週轉率為18.84%﹝第十款﹞。","109.11.03","35.15     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為191.30% 。且11月02日之週轉率為24.83%﹝第十款﹞。","109.11.02","38.60     ","-----     ",
"1299","9103","美德醫療-DR","313","最近九十個營業日起迄兩個營業日之收盤價漲幅達321.05% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價57.23 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。最近六個營業日之累積週轉率為178.77% 。且10月30日之週轉率為30.11%﹝第十款﹞。","109.10.30","40.55     ","-----     ",
"1299","9103","美德醫療-DR","313","最近九十個營業日起迄兩個營業日之收盤價漲幅達297.00% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價56.81 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。最近六個營業日之累積週轉率為182.58% 。且10月29日之週轉率為56.43%﹝第十款﹞。","109.10.29","39.45     ","-----     ",
"1299","9103","美德醫療-DR","313","最近九十個營業日起迄兩個營業日之收盤價漲幅達281.67% ﹝第二款﹞。最近六個營業日之累積週轉率為157.20% 。且10月28日之週轉率為10.38%﹝第十款﹞。","109.10.28","37.65     ","-----     ",
"1299","9103","美德醫療-DR","313","最近九十個營業日起迄兩個營業日之收盤價漲幅達282.05% ﹝第二款﹞。最近六個營業日之累積週轉率為170.05% 。且10月27日之週轉率為21.33%﹝第十款﹞。","109.10.27","34.25     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為162.09% 。且10月26日之週轉率為48.22%﹝第十款﹞。","109.10.26","31.15     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為126.80% 。且10月23日之週轉率為12.30%﹝第十款﹞。","109.10.23","34.55     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為128.43% 。且10月22日之週轉率為33.92%﹝第十款﹞。","109.10.22","38.35     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為111.93% 。且10月21日之週轉率為31.05%﹝第十款﹞。","109.10.21","42.60     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為82.19%。且10月20日之週轉率為23.23%﹝第十款﹞。","109.10.20","46.05     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為60.39%。且10月19日之週轉率為13.37%﹝第十款﹞。","109.10.19","51.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六十個營業日起迄兩個營業日之收盤價漲幅達265.74% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達650.00% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價88.97 % ﹝第八款﹞。","109.10.13","59.00     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.10.12","57.20     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.10.08","54.90     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.10.07","54.10     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.10.06","53.40     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.10.05","56.00     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.09.30","54.20     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.09.29","51.30     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.09.28","57.00     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.09.25","51.90     ","-----     ",
"1299","9103","美德醫療-DR","313","本公司監視業務督導會報決議﹝第十三款﹞","109.09.24","55.10     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價118.93% ﹝第八款﹞。","109.09.23","61.00     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價132.72% ﹝第八款﹞。最近六個營業日之累積週轉率為134.80% 。且09月22日之週轉率為24.12%﹝第十款﹞。","109.09.22","55.50     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為120.87% 。且09月21日之週轉率為18.28%﹝第十款﹞。","109.09.21","50.50     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為119.65% 。且09月18日之週轉率為17.33%﹝第十款﹞。","109.09.18","55.40     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價110.53% ﹝第八款﹞。最近六個營業日之累積週轉率為117.16% 。且09月17日之週轉率為45.17%﹝第十款﹞。","109.09.17","58.90     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價93.20 % ﹝第八款﹞。","109.09.16","56.80     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為83.00%。且09月15日之週轉率為24.58%﹝第十款﹞。","109.09.15","51.70     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為65.68%。且09月14日之週轉率為10.19%﹝第十款﹞。","109.09.14","47.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日之累積週轉率為57.61%。且09月11日之週轉率為17.06%﹝第十款﹞。","109.09.11","52.20     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價117.54% ﹝第八款﹞。","109.09.07","71.50     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價98.18 % ﹝第八款﹞。","109.09.01","71.50     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價80.71 % ﹝第八款﹞。","109.08.31","65.30     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達33.68%﹝第一款﹞。","109.08.24","61.30     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達45.48%﹝第一款﹞。","109.08.21","62.50     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達55.39%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達167.09% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達722.36% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達1612.32%﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價47.54 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.08.20","62.50     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達58.65%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達176.99% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達753.83% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達1507.62%﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價36.12 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.08.19","59.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達38.90%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達176.80% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達753.73% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達1367.21%﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價40.13 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.08.18","53.70     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達38.98%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達176.77% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達754.02% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達1133.58%﹝第二款﹞。","109.08.17","48.85     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達32.12%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達176.94% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達754.80% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達1025.31%﹝第二款﹞。","109.08.14","44.45     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達32.74%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達240.00% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達664.82% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達936.01% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價62.91 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.08.10","37.40     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達32.57%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達240.00% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達608.33% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達834.06% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價53.27 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.08.07","34.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達39.47%﹝第一款﹞。","109.08.06","33.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達49.42%﹝第一款﹞。且08月05日之週轉率為14.97%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達264.23% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達587.50% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達791.89% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價41.91 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.08.05","33.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達36.14%﹝第一款﹞。且08月04日之成交量為最近六十個營業日日平均成交量之6.12倍﹝第三款﹞。且08月04日之週轉率為34.02%﹝第四款﹞。","109.08.04","30.00     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達30.55%。且08月03日凱基證券商買進之比率為55.17%﹝第五款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達200.50% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達484.63% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達716.57% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價42.89 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.08.03","30.05     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價30.09 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.07.31","27.35     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價35.83 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.07.24","22.60     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價35.19 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.07.23","21.95     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達39.62%﹝第一款﹞。","109.07.13","21.10     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達59.21%﹝第一款﹞。且07月10日之週轉率為10.29%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達179.90% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達611.24% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達498.46% ﹝第二款﹞。","109.07.10","23.40     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達59.27%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達180.26% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達483.56% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達391.91% ﹝第二款﹞。","109.07.09","21.30     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達59.48%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達180.75% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達428.61% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達392.38% ﹝第二款﹞。","109.07.08","19.40     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達59.57%﹝第一款﹞。且07月07日之週轉率為12.57%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達180.60% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達382.24% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達391.64% ﹝第二款﹞。","109.07.07","17.65     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達59.25%﹝第一款﹞。且07月06日元大證券商賣出之比率為37.63%﹝第五款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達180.59% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達305.30% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達379.10% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價38.00 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.07.06","16.05     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達49.98%﹝第一款﹞。且07月03日元大證券商買進之比率為37.56%﹝第五款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達180.76% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達269.62% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達378.68% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價35.16 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.07.03","14.60     ","-----     ",
"1299","9103","美德醫療-DR","313","最近六個營業日累積收盤價漲幅達33.71%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達158.25% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達241.02% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達378.41% ﹝第二款﹞。公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價39.56 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.07.02","13.30     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價36.65 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.07.01","12.10     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價45.60 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.06.19","10.00     ","-----     ",
"1299","9103","美德醫療-DR","313","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價53.83 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","109.06.18","9.93      ","-----     ",
